ProductName,Stars,Ratings,Reviews,Current_Price,MRP,Proccessor,Ram,Storage,ImageURL
Lenovo Intel Core i3 11th Gen,4.2,179,17,34490,48490,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/6/t/7/15itl05-thin-and-light-laptop-lenovo-original-imagheh5nvy6gq9k.jpeg?q=70
Lenovo Athlon Dual Core 3050U,0,0,0,18990,29999,AMD Athlon Dual Core Processor,4 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/b/a/o/e41-55-thin-and-light-laptop-lenovo-original-imagh7gteh6uhn2z.jpeg?q=70
HP Core i3 11th Gen,4,5,0,41999,45743,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l0zm64w0/computer/2/a/h/255-g8-laptop-hp-original-imagcnk9gvmqvhaq.jpeg?q=70
acer Gaming Core i5 11th Gen,0,0,0,62990,99999,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ksj9dow0/computer/6/r/5/nitro-5-gaming-laptop-acer-original-imag62qwzrnwwjkt.jpeg?q=70
DELL Inspiron Core i5 11th Gen,4.3,76,3,57990,83014,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70
DELL Vostro Core i3 10th Gen,4.2,70,7,43490,60541,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l44hyfk0/computer/o/d/w/-original-imagf35eyyeezqpk.jpeg?q=70
ASUS Vivobook S 14 Flip Ryzen 5 Hexa Core R5,0,0,0,69000,79000,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/f/t/2/tn3402qa-lz501ws-2-in-1-laptop-asus-original-imagjr2kfzquhq6t.jpeg?q=70
DELL Core i3 11th Gen,0,0,0,43990,61408,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kzvlua80/computer/e/y/f/vostro-3510-thin-and-light-laptop-dell-original-imagbsn5hgcnmxqs.jpeg?q=70
realme Book(Slim) Intel Evo Core i5 11th Gen,4.4,7067,949,59990,69999,Powered by 11th Gen Intel Evo Core i5 Processor,Microsoft Office 2019 Home & Student Included,Intel Core i5 Processor (11th Gen),https://rukminim1.flixcart.com/image/312/312/ksez24w0/computer/h/8/9/rmnb1001-thin-and-light-laptop-realme-original-imag5zhgcstmjbxg.jpeg?q=70
HP Core i3 11th Gen,4.2,564,60,40580,48476,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kzrbiq80/computer/v/d/d/15s-fq2626tu-thin-and-light-laptop-hp-original-imagbpb2sztfprgz.jpeg?q=70
DELL Inspiron Ryzen 3 Dual Core 3250U,4,5,1,38990,55133,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/l1dwknk0/computer/e/u/0/inspiron-3525-notebook-dell-original-imagcyrebyny33kd.jpeg?q=70
ASUS Vivobook 14 Core i3 11th Gen,4.3,25,3,37000,49999,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ky90scw0/computer/q/4/8/vivobook-14-thin-and-light-laptop-asus-original-imagajf5gqrgsgzp.jpeg?q=70
Lenovo Ryzen 5 Hexa Core 5600H,0,0,0,59490,89490,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/v/k/d/14iau7-gaming-laptop-lenovo-original-imaghnq4zafgebtu.jpeg?q=70
DELL Inspiron Ryzen 5 Dual Core 3450U,4.3,51,8,39990,62422,Processor: AMD Ryzen 5-3450U (2.10 GHz up to 3.50 GHz),RAM & Storage: 8GB DDR4 (2 DIMM Slots) & 512GB SSD,Display: 15.6" FHD WVA AG Narrow Border,https://rukminim1.flixcart.com/image/312/312/l45xea80/computer/w/j/c/-original-imagf4htystubbsg.jpeg?q=70
ASUS Vivobook 14 Pentium Quad Core,4.4,21,3,33900,39990,Intel Pentium Quad Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kydb3ww0/computer/d/i/r/asus-e410ka-ek103ws-thin-and-light-laptop-asus-original-imagam4kbsnuwttt.jpeg?q=70
Lenovo Core i3 11th Gen,0,0,0,44490,59999,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ksuowi80/screen-guard/tempered-glass/s/b/y/lenovo-ideapad-slim-3-2021-11th-gen-intel-core-i5-15-6-original-imag6c6j77gcv3vu.jpeg?q=70
ASUS Ryzen 7 Dual Core 11th Gen,0,0,0,68600,89900,AMD Ryzen 7 Dual Core Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/e/e/m/vivobook-pro-14-oled-laptop-asus-original-imaghn5gngdrb3ag.jpeg?q=70
DELL Core i5 11th Gen,0,0,0,59340,89902,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ko8xtow0/computer/j/q/r/na-thin-and-light-laptop-dell-original-imag2qm3x6zhexrf.jpeg?q=70
ASUS Vivobook 15 Core i5 12th Gen,3.9,8,1,66900,73600,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/f/u/e/x1502za-ez511ws-thin-and-light-laptop-asus-original-imagh7xy242wezdh.jpeg?q=70
HP Core i3 11th Gen,4.3,1294,110,40890,49599,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kyt0ya80/computer/l/c/3/-original-imagaybuzkt95gmf.jpeg?q=70
DELL Inspiron Core i5 11th Gen,4.4,57,10,65999,79999,Intel Core i5 Processor (11th Gen),8 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kppt47k0/computer/w/i/f/na-thin-and-light-laptop-dell-original-imag3wyz2cwngyzk.jpeg?q=70
HP intel Celeron Dual Core,3.7,3,1,26490,31531,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,35.56 cm (14 Inch) Touchscreen Display,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/6/p/a/chromebook-chromebook-hp-original-imagkwj8tahdykbd.jpeg?q=70
HP 247 G8 Ryzen 3 Quad Core,3.8,241,32,30399,39999,AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/h/n/hp-247-g8-notebook-pc-notebook-hp-original-imaggvxykhbfgunc.jpeg?q=70
AXL Celeron Dual Core,0,0,0,18990,31990,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,128 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/e/g/w/axl-intel-celeron-newly-launched-thin-light-laptop-14-1-inch-hd-original-imaghksyvhshpzry.jpeg?q=70
ASUS VivoBook Ultra 14 Core i5 11th Gen,4.3,213,28,55241,79990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kjlrb0w0/computer/q/5/2/asus-original-imafz522u4fbgdw2.jpeg?q=70
HP Victus Ryzen 5 Hexa Core 5600H,0,0,0,68990,84198,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kvvad8w0/keyboard-skin/k/j/i/laptop-premium-keyboard-cover-protector-fit-with-victus-by-hp-original-imag8njdqea2ucrh.jpeg?q=70
Lenovo IdeaPad 3 Core i3 11th Gen,4.3,810,95,38990,61590,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/f/i/u/na-thin-and-light-laptop-lenovo-original-imag5jy6fsm2yx4q.jpeg?q=70
ASUS Core i5 10th Gen,4.3,6061,519,47990,62990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70
Lenovo Intel Core i5 12th Gen,0,0,0,68300,97890,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/m/p/l/15ial7-thin-and-light-laptop-lenovo-original-imaggujwd4yz54xw.jpeg?q=70
Lenovo IdeaPad 3 Core i3 11th Gen,4.3,810,95,38990,61590,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/f/i/u/na-thin-and-light-laptop-lenovo-original-imag5jy6fsm2yx4q.jpeg?q=70
ASUS Ryzen 7 Octa Core 10th Gen,0,0,0,102000,136990,AMD Ryzen 7 Octa Core Processor (10th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l2hwwi80/computer/b/g/0/strix-g17-gaming-laptop-asus-original-imagdtsftst8ggam.jpeg?q=70
ASUS Vivobook X515EA Core i3 11th Gen,4.2,32,5,36990,51990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kwtkxow0/computer/v/b/w/x515ea-br312ts-laptop-asus-original-imag9f9tsvgtqxha.jpeg?q=70
Lenovo IdeaPad 3 Core i3 10th Gen,4.3,8,0,31990,53790,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/a/1/w/14iil05-thin-and-light-laptop-lenovo-original-imagkwgzvknngbfu.jpeg?q=70
Lenovo Intel Core i5 12th Gen,0,0,0,68300,97890,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/m/p/l/15ial7-thin-and-light-laptop-lenovo-original-imaggujwd4yz54xw.jpeg?q=70
HP Core i3 11th Gen,4.3,1362,142,47199,50774,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kdoup3k0/computer/e/v/p/hp-original-imafujjhdwjjh9j8.jpeg?q=70
DELL Ryzen 5 Quad Core,0,0,0,46290,59809,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/0/o/f/d585059win8-thin-and-light-laptop-dell-original-imagkxbhqb3naxjt.jpeg?q=70
realme Book(Slim) Intel Evo Core i5 11th Gen,4.4,7067,949,59990,69999,Powered by 11th Gen Intel Evo Core i5 Processor,Microsoft Office 2019 Home & Student Included,Intel Core i5 Processor (11th Gen),https://rukminim1.flixcart.com/image/312/312/ksez24w0/computer/h/8/9/rmnb1001-thin-and-light-laptop-realme-original-imag5zhgcstmjbxg.jpeg?q=70
HP 15s Intel Core i5 12th Gen,4.2,1284,117,63350,68900,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/t/q/2/-original-imagkqwzyzfahqac.jpeg?q=70
ASUS Core i5 10th Gen,4.3,6061,519,47990,62990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70
DELL Core i3 11th Gen,4,3,0,41890,55890,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l572ufk0/computer/d/6/i/inspiron-3511-laptop-dell-original-imagfxggfqqghfee.jpeg?q=70
DELL Inspiron Core i5 11th Gen,4.2,76,10,54490,72234,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kt8zb0w0/computer/n/m/v/inspiron-3511-thin-and-light-laptop-dell-original-imag6n5kbmfcgxk6.jpeg?q=70
MSI GF63 Thin Core i5 9th Gen,4.5,1198,151,59990,72990,Intel Core i5 Processor (9th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ke353m80/computer/p/q/m/msi-original-imafuurxjxzy4zcn.jpeg?q=70
ASUS Vivobook 15 Ryzen 3 Dual Core AMD Ryzen™ 3 3250U,4.4,100,26,35990,49990,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l3khsi80/computer/k/8/y/vivobook-15-m515da-laptop-asus-original-imagenrbgakkmbyb.jpeg?q=70
Lenovo Ideapad Slim 3i (2021) Core i5 11th Gen,4.3,441,43,54990,75390,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/n/n/a/na-thin-and-light-laptop-lenovo-original-imag3dnyeycazpvf.jpeg?q=70
Lenovo Athlon Dual Core,4,7,1,21989,38000,AMD Athlon Dual Core Processor,4 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/b/a/o/e41-55-thin-and-light-laptop-lenovo-original-imagh7gteh6uhn2z.jpeg?q=70
HP 15s Core i5 11th Gen,4.4,846,80,59500,66523,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kdoup3k0/computer/e/v/p/hp-original-imafujjhdwjjh9j8.jpeg?q=70
DELL Inspiron Core i3 11th Gen,4.4,10,0,41990,55890,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70
DELL Inspiron Core i5 11th Gen,0,0,0,63990,74990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l58iaa80/computer/q/s/w/inspiron-3511-laptop-dell-original-imagfycrbnpu2nbh.jpeg?q=70
ASUS VivoBook Ultra 14 Core i5 11th Gen,4.3,213,28,55241,79990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kjlrb0w0/computer/q/5/2/asus-original-imafz522u4fbgdw2.jpeg?q=70
acer Aspire 3 Celeron Dual Core,4.5,24,6,26990,34990,Intel Celeron Dual Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/l5fnhjk0/computer/m/3/k/a314-35-notebook-acer-original-imagg462zhhzd62a.jpeg?q=70
HP MediaTek Kompanio 500,0,0,0,25999,0,MediaTek MediaTek Kompanio 500 Processor,64 GB DDR4 RAM,29.46 cm (11.6 inch) Touchscreen Display,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/o/t/u/hp-chromebook-chromebook-hp-original-imaggp8xdnzrmqhh.jpeg?q=70
Lenovo IdeaPad Gaming Ryzen 5 Hexa Core 5600H,4,9,2,67589,89490,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kwgpz0w0/computer/0/p/6/ideapad-gaming-3-15ach6-gaming-laptop-lenovo-original-imag9556jvwhabhy.jpeg?q=70
ASUS Vivobook S14 Ryzen 5 Hexa Core Ryzen,0,0,0,61630,78990,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kpa39u80/computer/h/b/x/s433ea-am702ts-thin-and-light-laptop-asus-original-imag3jydbjqu8gaj.jpeg?q=70
Lenovo Thinkpad Ryzen 5 Hexa Core 5600U,4.5,50,6,65499,78400,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktuewsw0/computer/3/u/j/e14-amd-gen-3-thin-and-light-laptop-lenovo-original-imag73utqsnfzf6f.jpeg?q=70
Lenovo Core i3 10th Gen,3.9,119,13,33500,41414,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/kgtqhe80/computer/b/g/y/lenovo-na-laptop-original-imafwzb7fhzfxht4.jpeg?q=70
DELL Core i5 11th Gen,0,0,0,54490,77168,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kzvlua80/computer/e/y/f/vostro-3510-thin-and-light-laptop-dell-original-imagbsn5hgcnmxqs.jpeg?q=70
Lenovo IdeaPad 3 Core i3 10th Gen,4.3,8,0,31990,53790,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/a/1/w/14iil05-thin-and-light-laptop-lenovo-original-imagkwgzvknngbfu.jpeg?q=70
ASUS VivoBook K15 OLED (2022) Core i3 11th Gen,4.4,1412,240,55000,58990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/l2dmky80/computer/l/c/g/-original-imagdqdyewdfx452.jpeg?q=70
DELL G15 Core i5 10th Gen,4.3,333,29,67000,78014,NVIDIA GeForce GTX 1650,15.6 inches Full HD, 2-sided narrow bezel, 120Hz, 250 Nits,Game shift key for Turbo boost of power,https://rukminim1.flixcart.com/image/312/312/kqgyhe80/computer/d/l/f/g15-5510-notebook-dell-original-imag4gy96ahhtmvz.jpeg?q=70
HP Pavilion Aero Ryzen 5 Hexa Core 5600U,4.3,147,24,64450,89990,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/t/i/q/13-be0030au-thin-and-light-laptop-hp-original-imag5ve48nfchxnf.jpeg?q=70
realme Book(Slim) Intel Evo Core i5 11th Gen,4.4,7067,949,59990,69999,Powered by 11th Gen Intel Evo Core i5 Processor,Microsoft Office 2019 Home & Student Included,Intel Core i5 Processor (11th Gen),https://rukminim1.flixcart.com/image/312/312/ksez24w0/computer/h/8/9/rmnb1001-thin-and-light-laptop-realme-original-imag5zhgcstmjbxg.jpeg?q=70
Lenovo Core i5 11th Gen,0,0,0,61990,84190,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kzfvzww0/computer/q/g/h/ideapad-3-laptop-lenovo-original-imagbge6ygtpxbqz.jpeg?q=70
DELL Core i3 11th Gen,0,0,0,43990,53799,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/l4pxk7k0/computer/n/g/g/inspiron-3511-d560742win9s-laptop-dell-original-imagfjtzjr3hhezv.jpeg?q=70
HP 14s Intel Core i3 11th Gen,4.3,2938,316,40000,48999,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/l0zm64w0/computer/k/h/m/14s-dq2606tu-thin-and-light-laptop-hp-original-imagcnsfnrzvzbs6.jpeg?q=70
Lenovo Ryzen 5 Hexa Core 5600H,0,0,0,59490,89490,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/v/k/d/14iau7-gaming-laptop-lenovo-original-imaghnq4zafgebtu.jpeg?q=70
HP Ryzen 3 Dual Core 3250U,4.3,3850,399,37250,46698,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktaeqvk0/computer/b/7/4/15s-gy0501au-thin-and-light-laptop-hp-original-imag6z6muntqnzzc.jpeg?q=70
DELL Athlon Dual Core,0,0,0,33990,47489,AMD Athlon Dual Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/l4pxk7k0/computer/f/5/a/inspiron-3511-laptop-dell-original-imagfjser6futeje.jpeg?q=70
ASUS Pentium Quad Core,0,0,0,28959,39880,Intel Pentium Quad Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/l3bx5e80/computer/c/e/s/e410ka-bv101ws-laptop-asus-original-imagegwmyhapshks.jpeg?q=70
DELL Inspiron Ryzen 3 Dual Core 3250U,4.2,118,15,38990,52602,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/l45xea80/computer/h/q/j/-original-imagf4ht2ysxrvg6.jpeg?q=70
HP 15s Ryzen 5 Quad Core 3500U,4.5,1672,344,45116,48471,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/k7531jk0/computer/e/a/h/hp-original-imafpfs893zu5mhb.jpeg?q=70
HP Ryzen 3 Dual Core 3rd Gen,4.2,25,2,33490,42654,AMD Ryzen 3 Dual Core Processor (3rd Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/l2xmqvk0/computer/j/s/s/250-g8-business-laptop-hp-original-image6fh84qadzum.jpeg?q=70
DELL Inspiron Ryzen 3 Dual Core 3250U,4.1,459,42,38890,49613,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/knm2s280/computer/m/p/g/inspiron-3501-notebook-dell-original-imag29azafkdgysg.jpeg?q=70
Lenovo IdeaPad Flex 5 Core i3 11th Gen,4.4,66,4,58490,82490,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/a/x/a/na-2-in-1-laptop-lenovo-original-imag7cmytyfjazq4.jpeg?q=70
HP Pavilion Ryzen 5 Hexa Core 5500U,4.6,29,3,64990,69500,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kv6zvrk0/computer/5/n/1/14-ec0033au-thin-and-light-laptop-hp-original-imag85htpbzcnsj5.jpeg?q=70
Lenovo Thinkbook Core i3 11th Gen,0,0,0,45500,89900,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ku8pbbk0/computer/a/z/b/thinkbook-15-thin-and-light-laptop-lenovo-original-imag7efdjkzmb9cq.jpeg?q=70
ASUS Asus Vivobook 15 Core i5 11th Gen,3.3,4,2,45980,59500,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l30hmkw0/computer/w/h/w/vivobook-15-laptop-asus-original-image8ajrucyfea5.jpeg?q=70
HP Pavilion Gaming Ryzen 5 Hexa Core 4600H,4.5,354,37,61500,75000,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/klb78nk0/computer/i/a/5/na-hp-original-imagygvjzzmgb6qk.jpeg?q=70
DELL DELL 5590 Core i5 10th Gen,0,0,0,69899,76000,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kpsnzww0/computer/z/3/d/inspiron-15-5590-laptop-dell-original-imag3y6snbgyhvav.jpeg?q=70
acer Swift 3 Core i5 8th Gen,3.4,36,7,59434,65546,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/k33c4nk0pkrrdj/computer/b/b/a/acer-na-thin-and-light-laptop-original-imafgb6msje4zrh6.jpeg?q=70
HP Ryzen 3 Dual Core,3.5,18,2,27990,43628,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/o/e/er1501au-laptop-hp-original-imagk3gktwtrz9kt.jpeg?q=70
Lenovo IdeaPad 3 Core i3 10th Gen,4.3,8,0,31990,53790,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/a/1/w/14iil05-thin-and-light-laptop-lenovo-original-imagkwgzvknngbfu.jpeg?q=70
Avita PURA APU Dual Core A6,3.7,1597,228,17990,27990,AMD APU Dual Core A6 Processor,4 GB DDR4 RAM,128 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktn9pjk0/computer/g/z/g/na-thin-and-light-laptop-avita-original-imag6y5qsuewhwks.jpeg?q=70
ASUS Vivobook 15 Core i5 11th Gen,0,0,0,50990,66990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/6/i/j/x1500ea-ej522ws-thin-and-light-laptop-asus-original-imagkygm8tmqqgbv.jpeg?q=70
Lenovo IdeaPad 3 Chromebook Celeron Dual Core,3.5,1369,162,19990,24840,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim1.flixcart.com/image/312/312/ksyz8280/computer/8/v/i/cb-11igl05-thin-and-light-laptop-lenovo-original-imag6fh8sqpuk3ts.jpeg?q=70
realme Book(Slim) Intel Evo Core i5 11th Gen,4.4,7067,949,59990,69999,Powered by 11th Gen Intel Evo Core i5 Processor,Microsoft Office 2019 Home & Student Included,Intel Core i5 Processor (11th Gen),https://rukminim1.flixcart.com/image/312/312/ksez24w0/computer/h/8/9/rmnb1001-thin-and-light-laptop-realme-original-imag5zhgcstmjbxg.jpeg?q=70
HP Intel Core i5 11th Gen,4.3,1650,136,61000,64011,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kbqu4cw0/computer/v/r/y/hp-original-imaftyzqzbyerzgt.jpeg?q=70
Vaio E Series Ryzen 7 Quad Core 3700U,3.7,178,34,57990,76090,AMD Ryzen 7 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kmccosw0/computer/2/r/e/e15-amd-thin-and-light-laptop-vaio-original-imagf9eapgpdwujs.jpeg?q=70
Nokia PureBook S14 Core i5 10th Gen,3.9,462,88,43990,74990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktyp8cw0/computer/x/g/d/na-thin-and-light-laptop-nokia-original-imag77fhbjtvgz5y.jpeg?q=70
Vaio E Series Ryzen 7 Quad Core 3700U,3.7,178,34,52990,76090,AMD Ryzen 7 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kmccosw0/computer/e/8/w/e15-amd-thin-and-light-laptop-vaio-original-imagf9eabsnxzcfb.jpeg?q=70
